Resource_ID,Resource_Name,Resource_Type,Cloud_Provider,Region,Creation_Date,Hourly_Cost,CPU_Utilization_Pct,Memory_Usage_GB,Resource_Status,Owner_Email
RES-11076,prod-app-server-11076,Virtual Machine,Azure,us-west-2,2026-05-21 00:00:00,1.8099,82.06,64,stopped,john.doe@company.com
RES-11077,dev_test_node_11077,Database,Azure  ,eu-west-1,2024-05-22 00:00:00,7.2041,45.76,128,Terminated,john.doe@company.com
RES-11078,prod-app-server-11078,Lambda,aws,ap-south-1,2026-01-08 00:00:00,9.9391,34.81,128,Active,NaN
RES-11079,dev_test_node_11079,Kubernetes Cluster,AWS ,eu-west-1,2025-02-05 00:00:00,10.5643,49.86,4,DELETED,NULL
RES-11080,prod-app-server-11080,Database,Google Cloud,us-west-2,2026-02-26 00:00:00,4.6575,61.06,8,active,unknown
RES-11081,dev_test_node_11081,Lambda,azure,US-East,2024-10-04 00:00:00,1.173,89.35,128,decline,NULL
RES-11082,prod-app-server-11082,Blob Storage,azure,US-East,2024-09-21 00:00:00,0.9501,77.35,4,Error,system_admin
,dev_test_node_11083,Database,azure,us-west-2,2024-03-21 00:00:00,5.8611,70.03,2,Error,NaN
RES-11084,prod-app-server-11084,Serverless Function,Azure  ,unknown,2026-03-28 00:00:00,11.2295,96.91,8,CRITICAL,unknown
RES-11085,dev_test_node_11085,virtual_machine,gcp,unknown,2025-03-24 00:00:00,9.1495,326.28,2,stopped,unknown
RES-11086,prod-app-server-11086,VM,Azure  ,us-east-1,2024-01-12 00:00:00,6.8383,57.07,256,stopped,NULL
RES-11087,dev_test_node_11087,  VM  ,Google Cloud,US-East,2025-12-10 00:00:00,7.554,91.21,4,CRITICAL,NULL
RES-11088,  prod-app-server-11088  ,virtual_machine,GCP,  us-east-1 ,18/02/2026,4.6308,54.51,16,Active,NaN
RES-11089,dev_test_node_11089,SQL Database,AWS,unknown,2025-09-01 00:00:00,8.1427,27.47,32,Running,NaN
RES-11090,  prod-app-server-11090  ,Serverless Function,Azure  ,us-east-1,2024-10-18 00:00:00,7.9729,78.26,32,active,alpha_ops
RES-11091,dev_test_node_11091,Database,Google Cloud,us-west-2,2025-03-06 00:00:00,3.411,40.5,4,RUNNING,
RES-11092,prod-app-server-11092,STORAGE_BUCKET,Azure,US-East,2026-05-14 00:00:00,,93.2,32,Active,
RES-11093,dev_test_node_11093,S3 Bucket,Azure,unknown,2025-10-29 00:00:00,4.9917,16.49,256,CRITICAL,
RES-11094,prod-app-server-11094,S3 Bucket,AWS ,US-East,2024-09-20 00:00:00,6.1374,20.83,2,,alpha_ops
RES-11095,dev_test_node_11095,K8s,Google Cloud,us-west-2,2024-06-04 00:00:00,11.106,15.08,256,stopped,alpha_ops
RES-11096,prod-app-server-11096,Virtual Machine,NULL,us-west-2,2025-09-16 00:00:00,12.1418,32.78%,64,Stopped,alpha_ops
RES-11097,dev_test_node_11097,Lambda,aws,US-East,2026-04-09 00:00:00,0.4075,79.47,4,RUNNING,john.doe@company.com
RES-11098,prod-app-server-11098,Kubernetes Cluster,Google Cloud,  us-east-1 ,2025-04-12 00:00:00,4.9931,448.38,256,,beta_dev@company.com
RES-11099,dev_test_node_11099,,AWS ,  us-east-1 ,2024-02-23 00:00:00,7.2753,37.47,16,DELETED,unknown
RES-11100,prod-app-server-11100,Storage Bucket,Google Cloud,ap-south-1,2025-05-28 00:00:00,7.8557,9.87,16,active,NaN
RES-11101,dev_test_node_11101,VM,AWS ,unknown,2025-05-26 00:00:00,8.521,38.92,8,CRITICAL,team_alpha@company.com
RES-11102,prod-app-server-11102,Kubernetes Cluster,Azure  ,unknown,2026-04-09 00:00:00,0.6051,76.74,64,Stopped,beta_dev@company.com
RES-11103,dev_test_node_11103,Blob Storage,gcp,  us-east-1 ,2025-04-14 00:00:00,11.7568,16.64,32,Terminated,system_admin
RES-11104,prod-app-server-11104,Virtual Machine,Google Cloud,unknown,03/03/2024,1.2104,64.96,8,active,john.doe@company.com
RES-11105,dev_test_node_11105,Database,Azure,US-East,2024-03-26 00:00:00,0.8745,30.35,2,Active,
RES-11106,  prod-app-server-11106  ,Serverless Function,AWS,us-west-2,2024-05-22 00:00:00,0.7135,54.92,8,Running,alpha_ops
RES-11107,dev_test_node_11107,Storage Bucket,Google Cloud,eu-west-1,2025-12-14 00:00:00,6.269,52.27,32,Running,NULL
RES-11108,prod-app-server-11108,Database,Azure,NaN,2024-07-06 00:00:00,4.8609,35.51,128,Stopped,
,dev_test_node_11109,Serverless Function,AWS,us-west-2,2024-05-11 00:00:00,9.5759,28.12,4,RUNNING,team_alpha@company.com
RES-11110,prod-app-server-11110,Blob Storage,Azure,us-east-1,2026-03-24 00:00:00,1.9713,94.58,256,Running,john.doe@company.com
RES-11111,dev_test_node_11111,STORAGE_BUCKET,aws,  us-east-1 ,2024-10-20 00:00:00,3.8272,11.25,8,DELETED,john.doe@company.com
RES-11112,prod-app-server-11112,K8s,azure,US-East,2024-01-23 00:00:00,11.3201,42.73,64,Running,unknown
RES-11113,dev_test_node_11113,virtual_machine,aws,ap-south-1,2026-06-11 00:00:00,6.7667,22.68,-16,Error,unknown
RES-11114,prod-app-server-11114,STORAGE_BUCKET,azure,us-east-1,2025-04-14 00:00:00,5.0403,79.36,,DELETED,john.doe@company.com
RES-11115,dev_test_node_11115,Serverless Function,Azure  ,eu-west-1,2024-08-25 00:00:00,3.2405,78.37,-16,Terminated,team_alpha@company.com
RES-11116,prod-app-server-11116,Blob Storage,azure,unknown,2024-06-24 00:00:00,10.1028,47.41,32,Stopped,
RES-11117,dev_test_node_11117,VM,AWS,US-East,17/03/2024,8.9172,28.74,256,active,beta_dev@company.com
RES-11118,prod-app-server-11118,Storage Bucket,AWS,ap-south-1,2024-05-04 00:00:00,10.5824,11.39,64,Active,john.doe@company.com
RES-11119,dev_test_node_11119,Serverless Function,AWS ,US-East,2024-05-14 00:00:00,3.678,69.58,256,CRITICAL,unknown
RES-11120,prod-app-server-11120,K8s,aws,us-west-2,2026-03-01 00:00:00,3.0141,82.97%,32,Terminated,team_alpha@company.com
RES-11121,dev_test_node_11121,SQL Database,AWS ,US-East,2024-02-14 00:00:00,9.4288,75.67,2,CRITICAL,john.doe@company.com
RES-11122,prod-app-server-11122,Lambda,azure,us-east-1,2025-06-07 00:00:00,12.0995,27.37,256,stopped,john.doe@company.com
RES-11123,  dev_test_node_11123  ,Kubernetes Cluster,gcp,ap-south-1,2026-02-02 00:00:00,12.1587,81.48,-16,Error,unknown
RES-11124,prod-app-server-11124,S3 Bucket,aws,  us-east-1 ,2025-08-23 00:00:00,8.7881,94.07,64,RUNNING,alpha_ops
RES-11125,dev_test_node_11125,Virtual Machine,gcp,eu-west-1,2024-02-21 00:00:00,12.0696,85.99,128,DELETED,NULL
RES-11126,prod-app-server-11126,Kubernetes Cluster,gcp,us-east-1,2024-11-12 00:00:00,5.4616,67.16,2,active,unknown
RES-11127,dev_test_node_11127,SQL Database,GCP,  us-east-1 ,2024-12-11 00:00:00,7.9701,88.27,8,Stopped,NaN
RES-11128,prod-app-server-11128,Virtual Machine,GCP,unknown,2024-07-25 00:00:00,12.2289,,16,Error,team_alpha@company.com
RES-11129,dev_test_node_11129,virtual_machine,AWS,ap-south-1,2026-04-01 00:00:00,6.9246,95.15,16,,NaN
RES-11130,prod-app-server-11130,Lambda,AWS,US-East,2026-01-01 00:00:00,10.1377,93.43,16,CRITICAL,team_alpha@company.com
RES-11131,dev_test_node_11131,Database,azure,unknown,2025-06-15 00:00:00,5.6301,56.44,,Running,NaN
RES-11132,prod-app-server-11132,SQL Database,Google Cloud,  us-east-1 ,2024-03-23 00:00:00,8.9489,65.91,4,Terminated,
RES-11133,dev_test_node_11133,S3 Bucket,Azure,US-East,2026-15-45,1.2008,28.62,128,CRITICAL,unknown
RES-11134,prod-app-server-11134,VM,AWS ,ap-south-1,2026-04-01 00:00:00,6.2319,62.43,,RUNNING,
RES-11135,dev_test_node_11135,Virtual Machine,AWS,us-west-2,2025-04-26 00:00:00,1.447,9.81,256,,NaN
RES-11136,prod-app-server-11136,SQL Database,Google Cloud,  us-east-1 ,15/05/2025,1.2793,46.15,256,Stopped,system_admin
RES-11137,dev_test_node_11137,SQL Database,Azure,ap-south-1,2024-01-05 00:00:00,1.3248,33.74,8,active,NaN
RES-11138,prod-app-server-11138,Blob Storage,aws,unknown,2026-15-45,7.0784,74.22,256,active,NaN
RES-11139,dev_test_node_11139,virtual_machine,AWS,us-east-1,2025-05-20 00:00:00,10.7976,89.71,8,RUNNING,system_admin
res-11140,prod-app-server-11140,Lambda,Azure,US-East,2024-10-13 00:00:00,3.9249,54.81,4,RUNNING,beta_dev@company.com
RES-11141,dev_test_node_11141,,Azure,US-East,2025-06-19 00:00:00,10.513,78.85,128,active,team_alpha@company.com
RES-11142,prod-app-server-11142,VM,azure,  us-east-1 ,2024-12-19 00:00:00,8.8988,26.36,8,decline,beta_dev@company.com
RES-11143,dev_test_node_11143,S3 Bucket,Google Cloud,US-East,2024-05-12 00:00:00,$1.4074,48.55,8,DELETED,john.doe@company.com
RES-11144,prod-app-server-11144,K8s,Azure  ,us-east-1,2025-11-18 00:00:00,4.5987,89.55,,decline,system_admin
RES-11145,dev_test_node_11145,Database,AWS ,eu-west-1,2024-09-05 00:00:00,0.898,64.29,4,RUNNING,alpha_ops
RES-11146,prod-app-server-11146,K8s,Google Cloud,unknown,2026-04-15 00:00:00,-5.22,5.65,16,stopped,unknown
RES-11147,dev_test_node_11147,K8s,gcp,us-east-1,2025-04-30 00:00:00,$0.0596,65.78,8,DELETED,alpha_ops
RES-11148,prod-app-server-11148,Serverless Function,GCP,US-East,2025-08-11 00:00:00,0.5002,ERROR,32,DELETED,beta_dev@company.com
RES-11149,dev_test_node_11149,Lambda,Google Cloud,unknown,2025-09-02 00:00:00,10.1121,72.29,32,active,team_alpha@company.com
RES-11150,prod-app-server-11150,Storage Bucket,Google Cloud,unknown,2025-10-14 00:00:00,8.6563,11.98,128,Stopped,beta_dev@company.com
RES-11151,dev_test_node_11151,Database,aws,unknown,2024-06-30 00:00:00,9.3836,81.51,16,Active,team_alpha@company.com
RES-11152,prod-app-server-11152,K8s,gcp,us-west-2,2024-06-04 00:00:00,9.0727,90.65%,4,Active,alpha_ops
RES-11153,dev_test_node_11153,Virtual Machine,AWS,NaN,2024-07-14 00:00:00,8.6349,70.06,4,Running,NaN
RES-11154,prod-app-server-11154,Kubernetes Cluster,Azure  ,us-east-1,29/04/2025,1.4639,66.83,4,decline,beta_dev@company.com
RES-11155,dev_test_node_11155,,gcp,us-east-1,2026-15-45,12.1213,59.31,64,Error,john.doe@company.com
RES-11156,prod-app-server-11156,S3 Bucket,Google Cloud,US-East,,5.4015,15.46,64,stopped,beta_dev@company.com
RES-11157,dev_test_node_11157,Kubernetes Cluster,gcp,US-East,2025-05-09 00:00:00,8.0902,21.76,4,DELETED,NaN
RES-11158,prod-app-server-11158,Kubernetes Cluster,azure,us-west-2,2024-05-19 00:00:00,2.4489,7.42,8,Running,system_admin
RES-11159,dev_test_node_11159,virtual_machine,azure,ap-south-1,2026-05-02 00:00:00,11.8061,67.94,64,Active,
RES-11160,prod-app-server-11160,Serverless Function,gcp,unknown,2026-04-01 00:00:00,7.5549,95.86,16,Running,alpha_ops
RES-11161,dev_test_node_11161,virtual_machine,Google Cloud,US-East,2024-09-10 00:00:00,0.00,42.58,4,Running,NaN
RES-11162,  prod-app-server-11162  ,K8s,Azure  ,eu-west-1,2024-11-01 00:00:00,12.4618,334.1,8,Terminated,unknown
RES-11163,dev_test_node_11163,Database,AWS ,ap-south-1,2026-02-16 00:00:00,0.8176,86.1%,4,active,system_admin
RES-11164,prod-app-server-11164,STORAGE_BUCKET,azure,US-East,2024-05-22 00:00:00,8.1131,51.03,,Error,
RES-11165,  dev_test_node_11165  ,SQL Database,aws,ap-south-1,2025-04-22 00:00:00,1.4535,68.43,128,decline,NaN
RES-11166,prod-app-server-11166,Database,azure,ap-south-1,2025-12-06 00:00:00,7.1291,53.69,64,stopped,NaN
RES-11167,dev_test_node_11167,SQL Database,azure,ap-south-1,2026-03-07 00:00:00,0.00,31.97,128,RUNNING,alpha_ops
RES-11168,prod-app-server-11168,Serverless Function,Azure,  us-east-1 ,2024-10-16 00:00:00,2.6911,53.19,,active,beta_dev@company.com
RES-11169,dev_test_node_11169,Virtual Machine,azure,NaN,2024-09-24 00:00:00,$1.0891,89.05%,4,active,
RES-11170,prod-app-server-11170,VM,azure,unknown,2025-04-10 00:00:00,6.474,32.58,128,Active,john.doe@company.com
RES-11171,dev_test_node_11171,Virtual Machine,gcp,US-East,2024-04-02 00:00:00,0.3016,62.83,256,,system_admin
RES-11172,prod-app-server-11172,,GCP,NaN,2025-12-02 00:00:00,11.6713,133.89,32,Running,unknown
RES-11173,dev_test_node_11173,,GCP,US-East,2025-06-20 00:00:00,5.1293,57.63,128,stopped,NULL
RES-11174,prod-app-server-11174,K8s,AWS ,eu-west-1,2025-01-27 00:00:00,0.5648,97.88,16,Running,team_alpha@company.com
RES-11175,dev_test_node_11175,Kubernetes Cluster,aws,NaN,2024-02-10 00:00:00,2.2334,82.11,16,,beta_dev@company.com
RES-11176,prod-app-server-11176,virtual_machine,Azure,eu-west-1,2024-06-02 00:00:00,4.3542,21.41,256,Error,
RES-11177,dev_test_node_11177,K8s,GCP,unknown,2025-05-19 00:00:00,5.9173,19.73,64,Stopped,
RES-11178,prod-app-server-11178,VM,GCP,us-west-2,2024-07-18 00:00:00,2.7094,47.33,256,Running,unknown
RES-11179,dev_test_node_11179,VM,GCP,ap-south-1,2025-05-23 00:00:00,10.4532,52.4,128,Running,unknown
res-11180,prod-app-server-11180,STORAGE_BUCKET,aws,ap-south-1,2025-08-15 00:00:00,2.1961,70.26,16,active,
RES-11181,dev_test_node_11181,Storage Bucket,Azure  ,ap-south-1,2025-05-25 00:00:00,7.7679,26.36,16,Active,john.doe@company.com
RES-11182,prod-app-server-11182,Lambda,AWS ,us-east-1,2026-15-45,3.7575,42.68,16,Error,
RES-11183,dev_test_node_11183,virtual_machine,AWS ,eu-west-1,2024-11-09 00:00:00,7.5006,26.74,256,Stopped,unknown
RES-11184,prod-app-server-11184,Lambda,AWS ,unknown,2025-02-15 00:00:00,11.3959,39.48,128,Active,beta_dev@company.com
RES-11185,dev_test_node_11185,STORAGE_BUCKET,Azure,us-east-1,2026-04-22 00:00:00,10.6151,11.66,4,Terminated,
RES-11186,prod-app-server-11186,Virtual Machine,AWS,eu-west-1,2025-03-23 00:00:00,0.00,88.54,256,Active,
RES-11187,dev_test_node_11187,SQL Database,Google Cloud,US-East,2026-02-21 00:00:00,3.1115,96.81,2,decline,unknown
RES-11188,prod-app-server-11188,Blob Storage,AWS ,  us-east-1 ,2025-01-09 00:00:00,5.0319,36.21,2,active,beta_dev@company.com
RES-11189,dev_test_node_11189,  VM  ,AWS,us-east-1,2026-15-45,6.3914,75.38,32,Active,NULL
RES-11190,prod-app-server-11190,SQL Database,azure,ap-south-1,2026-05-19 00:00:00,1.3051,49.66,256,stopped,john.doe@company.com
RES-11191,dev_test_node_11191,  VM  ,Azure,unknown,,4.1277,50.89,16,Terminated,system_admin
RES-11192,prod-app-server-11192,Serverless Function,Azure  ,ap-south-1,2025-10-18 00:00:00,8.838,72.28,8,RUNNING,system_admin
RES-11193,dev_test_node_11193,K8s,gcp,  us-east-1 ,2024-11-18 00:00:00,5.5197,6.78,256,Error,john.doe@company.com
RES-11194,  prod-app-server-11194  ,Blob Storage,GCP,US-East,2024-01-30 00:00:00,6.2581,62.38,8,DELETED,beta_dev@company.com
RES-11195,dev_test_node_11195,Database,gcp,  us-east-1 ,2026-04-29 00:00:00,12.0948,38.34,4,active,john.doe@company.com
RES-11196,prod-app-server-11196,Virtual Machine,Azure,NaN,2025-05-05 00:00:00,2.6273,9.06,,Running,alpha_ops
RES-11197,dev_test_node_11197,SQL Database,GCP,ap-south-1,2025-02-25 00:00:00,4.1646,84.75,64,decline,system_admin
RES-11198,prod-app-server-11198,,aws,US-East,2025-07-11 00:00:00,4.4833,91.15,,decline,NULL
RES-11199,dev_test_node_11199,Blob Storage,aws,ap-south-1,2025-09-12 00:00:00,11.4917,38.35,32,Terminated,team_alpha@company.com
RES-11200,prod-app-server-11200,SQL Database,AWS,us-west-2,2025-06-26 00:00:00,4.5457,86.81,256,Terminated,NULL
RES-11201,dev_test_node_11201,SQL Database,aws,eu-west-1,2025-11-11 00:00:00,5.6029,72.09,256,Stopped,
RES-11202,prod-app-server-11202,S3 Bucket,NULL,  us-east-1 ,2024-03-25 00:00:00,5.444,73.3,128,active,unknown
RES-11203,dev_test_node_11203,SQL Database,GCP,eu-west-1,2025-09-30 00:00:00,9.6781,23.57,2,stopped,john.doe@company.com
RES-11204,prod-app-server-11204,S3 Bucket,NULL,unknown,2024-09-09 00:00:00,8.7542,73.1,256,decline,
RES-11205,dev_test_node_11205,VM,Azure,us-west-2,2025-04-04 00:00:00,8.4503,82.23,16,RUNNING,unknown
RES-11206,prod-app-server-11206,STORAGE_BUCKET,AWS,eu-west-1,2025-10-01 00:00:00,5.7143,77.79,4,Running,unknown
RES-11207,dev_test_node_11207,K8s,Azure  ,eu-west-1,2024-03-20 00:00:00,12.0093,85.87,64,Active,NaN
RES-11208,prod-app-server-11208,Lambda,GCP,  us-east-1 ,2025-01-02 00:00:00,10.398,,32,Terminated,NULL
RES-11209,dev_test_node_11209,virtual_machine,gcp,US-East,2025-06-13 00:00:00,11.2572,97.96,128,decline,system_admin
RES-11210,prod-app-server-11210,virtual_machine,AWS ,eu-west-1,2025-10-25 00:00:00,11.6267,59.39,4,Stopped,system_admin
RES-11211,dev_test_node_11211,K8s,gcp,eu-west-1,2024-03-12 00:00:00,8.3438,48.19,64,decline,alpha_ops
RES-11212,prod-app-server-11212,SQL Database,AWS,eu-west-1,2024-10-09 00:00:00,0.2731,8.55,4,Active,
RES-11213,dev_test_node_11213,  VM  ,aws,eu-west-1,2025-06-14 00:00:00,11.5974,11.3,128,Active,system_admin
RES-11214,prod-app-server-11214,Virtual Machine,Azure,US-East,2024-06-11 00:00:00,12.1194,44.4,4,Stopped,NaN
RES-11215,  dev_test_node_11215  ,S3 Bucket,NULL,ap-south-1,2025-11-12 00:00:00,7.845,67.7,2,Active,alpha_ops
RES-11216,prod-app-server-11216,K8s,Azure  ,us-east-1,2025-11-14 00:00:00,1.9636,151.98,256,Stopped,team_alpha@company.com
RES-11217,dev_test_node_11217,Serverless Function,Azure,  us-east-1 ,2024-10-13 00:00:00,5.8362,42.45,128,Stopped,beta_dev@company.com
res-11218,prod-app-server-11218,,azure,eu-west-1,2025-03-21 00:00:00,2.6664,97.79,32,Active,unknown
RES-11219,dev_test_node_11219,SQL Database,Azure  ,ap-south-1,2024-05-26 00:00:00,$3.8875,26.56,2,DELETED,
RES-11220,prod-app-server-11220,Lambda,GCP,us-west-2,2025-09-05 00:00:00,8.4378,33.7,2,active,unknown
RES-11221,dev_test_node_11221,Storage Bucket,aws,us-west-2,2024-12-06 00:00:00,4.6902,95.02,4,Error,unknown
RES-11222,prod-app-server-11222,STORAGE_BUCKET,azure,  us-east-1 ,2024-11-14 00:00:00,8.0072,96.97,64,,
RES-11223,dev_test_node_11223,Virtual Machine,aws,unknown,2026-05-02 00:00:00,7.8248,ERROR,128,Active,john.doe@company.com
RES-11224,prod-app-server-11224,Storage Bucket,AWS ,eu-west-1,2025-04-11 00:00:00,3.5754,43.24,32,DELETED,NaN
RES-11225,dev_test_node_11225,SQL Database,gcp,us-east-1,2025-02-05 00:00:00,10.7573,62.67,,Error,system_admin
RES-11226,prod-app-server-11226,Virtual Machine,aws,  us-east-1 ,2026-15-45,1.4344,72.43,128,active,alpha_ops
RES-11227,dev_test_node_11227,  VM  ,GCP,NaN,2024-09-14 00:00:00,9.1284,450.51,128,Terminated,beta_dev@company.com
RES-11228,prod-app-server-11228,virtual_machine,AWS ,us-east-1,2025-04-20 00:00:00,1.8442,93.68,32,active,
RES-11229,  dev_test_node_11229  ,K8s,Google Cloud,US-East,2026-02-12 00:00:00,8.9959,25.08,32,CRITICAL,NaN
RES-11230,prod-app-server-11230,Kubernetes Cluster,Azure  ,ap-south-1,2024-07-19 00:00:00,11.6109,89.92,2,Active,team_alpha@company.com
RES-11231,dev_test_node_11231,Serverless Function,Azure,unknown,2024-04-10 00:00:00,11.0399,17.75,4,Stopped,unknown
RES-11232,  prod-app-server-11232  ,SQL Database,GCP,unknown,2024-10-15 00:00:00,7.0409,494.34,2,Error,
RES-11233,dev_test_node_11233,K8s,AWS ,us-west-2,2024-12-16 00:00:00,$2.6908,11.42,256,active,beta_dev@company.com
RES-11234,prod-app-server-11234,S3 Bucket,Azure  ,us-east-1,2024-10-28 00:00:00,6.3492,74.73,4,stopped,NULL
RES-11235,dev_test_node_11235,Lambda,gcp,ap-south-1,2024-05-03 00:00:00,0.538,28.91,64,active,NaN
RES-11236,prod-app-server-11236,K8s,aws,ap-south-1,2026-04-23 00:00:00,0.9362,18.56,,active,system_admin
RES-11237,dev_test_node_11237,Lambda,AWS ,eu-west-1,2024-01-28 00:00:00,4.6234,40.5,16,stopped,team_alpha@company.com
RES-11238,prod-app-server-11238,Virtual Machine,azure,US-East,2026-02-13 00:00:00,3.0783,54.82,64,DELETED,system_admin
RES-11239,dev_test_node_11239,Database,GCP,ap-south-1,2025-11-22 00:00:00,3.9545,79.13,32,Terminated,NULL
RES-11240,prod-app-server-11240,  VM  ,Azure  ,unknown,2025-07-23 00:00:00,0.5254,85.01,4,RUNNING,NaN
RES-11241,dev_test_node_11241,VM,AWS,unknown,2024-03-20 00:00:00,6.9631,80.96,-16,Error,NaN
RES-11242,prod-app-server-11242,Virtual Machine,Azure,ap-south-1,2024-12-05 00:00:00,0.4165,48.62,32,decline,
RES-11243,dev_test_node_11243,Kubernetes Cluster,Azure  ,unknown,2026-04-20 00:00:00,0.0709,95.67,4,,NULL
RES-11244,prod-app-server-11244,Database,aws,US-East,2026-01-23 00:00:00,3.0011,98.22,256,Active,team_alpha@company.com
RES-11245,dev_test_node_11245,K8s,AWS,  us-east-1 ,2024-03-29 00:00:00,0.5394,48.21,32,Terminated,john.doe@company.com
RES-11246,prod-app-server-11246,Lambda,Azure  ,unknown,2025-11-30 00:00:00,11.4252,8.45,4,RUNNING,unknown
RES-11247,dev_test_node_11247,SQL Database,gcp,us-east-1,2026-03-16 00:00:00,11.9063,ERROR,32,decline,team_alpha@company.com
RES-11248,prod-app-server-11248,K8s,Azure  ,eu-west-1,07/11/2024,11.5071,83.51,-16,decline,system_admin
RES-11249,dev_test_node_11249,Lambda,azure,ap-south-1,2025-03-15 00:00:00,6.3825,45.81,32,decline,system_admin
RES-11250,prod-app-server-11250,Lambda,aws,US-East,2025-10-30 00:00:00,-4.58,135.06,64,CRITICAL,team_alpha@company.com
RES-11251,dev_test_node_11251,STORAGE_BUCKET,Google Cloud,NaN,2025-09-01 00:00:00,4.9269,80.87,32,active,NaN
RES-11252,prod-app-server-11252,Lambda,aws,us-east-1,2025-08-03 00:00:00,1.1769,39.78,128,,system_admin
RES-11253,dev_test_node_11253,K8s,AWS ,us-west-2,2024-05-04 00:00:00,0.4458,49.41,32,Terminated,beta_dev@company.com
RES-11254,prod-app-server-11254,Kubernetes Cluster,gcp,unknown,2024-03-19 00:00:00,0.4154,29.65,2,CRITICAL,team_alpha@company.com
RES-11255,dev_test_node_11255,S3 Bucket,AWS,ap-south-1,2025-06-29 00:00:00,$0.9712,40.55,32,decline,team_alpha@company.com
res-11256,prod-app-server-11256,Kubernetes Cluster,AWS ,ap-south-1,2026-05-04 00:00:00,6.1623,44.18,4,Running,alpha_ops
RES-11257,dev_test_node_11257,  VM  ,gcp,eu-west-1,2025-02-21 00:00:00,2.218,47.6,16,active,unknown
RES-11258,prod-app-server-11258,Serverless Function,gcp,  us-east-1 ,2026-02-05 00:00:00,5.9757,53.82,4,Active,NaN
RES-11259,dev_test_node_11259,Serverless Function,gcp,unknown,2026-03-16 00:00:00,2.8315,85.67,128,active,
RES-11260,prod-app-server-11260,virtual_machine,aws,us-west-2,2024-01-02 00:00:00,0.3045,10.95,16,Error,beta_dev@company.com
RES-11261,dev_test_node_11261,SQL Database,Azure  ,ap-south-1,2025-09-15 00:00:00,6.9522,51.23,64,DELETED,unknown
RES-11262,prod-app-server-11262,Lambda,azure,eu-west-1,2026-06-11 00:00:00,5.3798,32.27,64,DELETED,
RES-11263,dev_test_node_11263,K8s,Azure,ap-south-1,2024-06-24 00:00:00,0.3151,91.19,64,Active,john.doe@company.com
RES-11264,prod-app-server-11264,virtual_machine,Azure,unknown,02/10/2024,11.5399,34.99,16,Error,system_admin
RES-11265,dev_test_node_11265,Kubernetes Cluster,gcp,eu-west-1,2025-05-04 00:00:00,7.9423,62.14,32,CRITICAL,NaN
RES-11266,prod-app-server-11266,Storage Bucket,GCP,eu-west-1,2024-05-09 00:00:00,1.8655,26.02,32,Error,beta_dev@company.com
RES-11267,dev_test_node_11267,S3 Bucket,AWS ,eu-west-1,2026-04-06 00:00:00,10.2717,ERROR,256,RUNNING,NaN
RES-11268,prod-app-server-11268,STORAGE_BUCKET,NULL,us-west-2,2024-03-02 00:00:00,4.531,96.28,256,Running,NULL
RES-11269,dev_test_node_11269,Kubernetes Cluster,Azure  ,US-East,2025-08-17 00:00:00,2.7729,25.58,32,RUNNING,team_alpha@company.com
RES-11270,prod-app-server-11270,  VM  ,gcp,US-East,2025-03-10 00:00:00,,69.35,256,Terminated,
RES-11271,dev_test_node_11271,VM,GCP,us-east-1,2025-09-27 00:00:00,1.5997,56.33,64,Running,system_admin
RES-11272,prod-app-server-11272,VM,aws,ap-south-1,2026-04-13 00:00:00,11.6358,76.95,2,DELETED,beta_dev@company.com
RES-11273,dev_test_node_11273,Blob Storage,Azure,eu-west-1,2024-08-05 00:00:00,9.573,62.65,8,DELETED,NaN
RES-11274,prod-app-server-11274,Lambda,gcp,us-east-1,2025-10-02 00:00:00,2.2617,74.61,256,Terminated,
RES-11275,dev_test_node_11275,S3 Bucket,Google Cloud,  us-east-1 ,2025-10-29 00:00:00,10.7432,71.3,256,active,alpha_ops
RES-11276,prod-app-server-11276,VM,Azure,eu-west-1,2025-09-18 00:00:00,12.4592,82.84,32,stopped,john.doe@company.com
RES-11277,dev_test_node_11277,virtual_machine,Azure  ,ap-south-1,2024-09-06 00:00:00,8.6664,76.12,64,Error,NULL
RES-11278,prod-app-server-11278,SQL Database,azure,  us-east-1 ,2025-01-16 00:00:00,4.414,31.24,256,Running,beta_dev@company.com
RES-11279,dev_test_node_11279,Serverless Function,Google Cloud,eu-west-1,2025-12-27 00:00:00,10.065,83.54,8,stopped,beta_dev@company.com
RES-11280,prod-app-server-11280,virtual_machine,gcp,us-east-1,2024-03-11 00:00:00,9.3756,28.41,32,Error,team_alpha@company.com
RES-11281,dev_test_node_11281,Lambda,AWS,unknown,2024-09-02 00:00:00,10.1841,46.56,64,Stopped,NULL
RES-11282,prod-app-server-11282,Lambda,Google Cloud,NaN,2025-08-11 00:00:00,10.3633,29.28,4,Error,john.doe@company.com
RES-11283,dev_test_node_11283,Virtual Machine,Google Cloud,  us-east-1 ,2026-04-23 00:00:00,7.6108,77.84,8,stopped,john.doe@company.com
RES-11284,  prod-app-server-11284  ,Serverless Function,aws,US-East,2024-10-13 00:00:00,3.1661,31.95,256,CRITICAL,
RES-11285,dev_test_node_11285,Blob Storage,Google Cloud,unknown,2026-04-13 00:00:00,0.00,92.74,16,,john.doe@company.com
RES-11286,prod-app-server-11286,Blob Storage,aws,ap-south-1,2025-04-09 00:00:00,5.8979,22.17,16,Active,NaN
