Resource_ID,Resource_Name,Resource_Type,Cloud_Provider,Region,Creation_Date,Hourly_Cost,CPU_Utilization_Pct,Memory_Usage_GB,Resource_Status,Owner_Email
RES-09779,dev_test_node_9779,Virtual Machine,Azure,eu-west-1,2024-02-02,4.3166,73.0,128.0,stopped,system_admin
RES-09780,prod-app-server-9780,Virtual Machine,Google Cloud,us-east-1,2026-02-28,6.0703,37.32,64.0,active,
RES-09781,dev_test_node_9781,Other,Google Cloud,us-west-2,2026-05-23,5.4486,87.63,2.0,Stopped,system_admin
RES-09782,prod-app-server-9782,Virtual Machine,AWS,US-East,2025-06-21,10.4404,72.58,64.0,active,unknown
RES-09783,dev_test_node_9783,Virtual Machine,Google Cloud,us-east-1,2026-02-26,7.636,42.67,128.0,Stopped,
RES-09784,prod-app-server-9784,Other,Google Cloud,  us-east-1 ,2024-10-14,1.331,83.65,2.0,Active,
RES-09785,dev_test_node_9785,Virtual Machine,AWS,US-East,2024-10-31,6.045,91.42,4.0,active,
RES-09786,prod-app-server-9786,Virtual Machine,Google Cloud,unknown,2026-01-10,0.4159,70.09,128.0,Stopped,john.doe@company.com
RES-09787,dev_test_node_9787,Virtual Machine,Azure,unknown,2024-04-29,8.981,55.91,,stopped,system_admin
RES-09788,prod-app-server-9788,Virtual Machine,Azure,unknown,2026-06-11,1.2622,6.33,16.0,CRITICAL,team_alpha@company.com
RES-09789,dev_test_node_9789,Database Instance,AWS,,2025-04-12,6.6458,24.76,64.0,Terminated,
RES-09790,prod-app-server-9790,Other,AWS,eu-west-1,2025-02-18,5.9193,57.86,256.0,Error,
RES-09792,prod-app-server-9792,Database Instance,Azure,us-west-2,2025-10-02,11.7496,92.6,64.0,decline,alpha_ops
RES-09793,dev_test_node_9793,Other,Azure,  us-east-1 ,2024-10-17,6.5957,26.51,32.0,RUNNING,system_admin
RES-09794,prod-app-server-9794,Virtual Machine,Google Cloud,US-East,2025-12-31,0.3587,11.54,64.0,DELETED,unknown
RES-09795,dev_test_node_9795,Virtual Machine,Google Cloud,  us-east-1 ,2024-02-05,3.547,36.05,2.0,Error,alpha_ops
RES-09796,  prod-app-server-9796  ,Virtual Machine,Unknown,US-East,2025-02-13,6.3953,60.66,2.0,stopped,
RES-09797,dev_test_node_9797,Other,Azure,unknown,2024-08-22,1.5948,99.69,-16.0,decline,
RES-09798,prod-app-server-9798,Other,Azure,eu-west-1,2024-02-15,11.493,47.13,256.0,stopped,john.doe@company.com
RES-09799,dev_test_node_9799,Other,Google Cloud,ap-south-1,2025-12-05,1.9604,24.35,64.0,active,alpha_ops
RES-09800,prod-app-server-9800,Other,Azure,us-east-1,2025-12-30,3.7427,84.48,2.0,active,beta_dev@company.com
RES-09801,dev_test_node_9801,Virtual Machine,Google Cloud,us-east-1,2024-06-07,6.0031,46.63,128.0,Error,system_admin
RES-09802,prod-app-server-9802,Virtual Machine,AWS,US-East,2025-12-02,12.0648,7.95,32.0,Running,unknown
RES-09803,dev_test_node_9803,Other,AWS,us-west-2,2025-10-02,8.5738,87.04,16.0,decline,
RES-09804,prod-app-server-9804,Other,AWS,eu-west-1,2025-07-08,4.8073,54.62,8.0,Active,
RES-09805,dev_test_node_9805,Virtual Machine,Azure,US-East,2026-02-04,11.0211,73.83,8.0,decline,alpha_ops
RES-09806,prod-app-server-9806,Virtual Machine,Google Cloud,eu-west-1,2025-10-30,11.8974,67.14,16.0,active,system_admin
RES-09807,dev_test_node_9807,Other,AWS,us-east-1,2024-10-28,11.78,42.71,16.0,Error,john.doe@company.com
RES-09808,prod-app-server-9808,Other,Google Cloud,eu-west-1,2024-06-16,9.9935,25.54,16.0,stopped,team_alpha@company.com
RES-09810,prod-app-server-9810,Other,Azure,ap-south-1,2025-09-17,10.6906,42.1,16.0,Running,system_admin
RES-09812,prod-app-server-9812,Other,Azure,unknown,2024-01-11,7.8345,87.7,8.0,Error,system_admin
RES-09813,dev_test_node_9813,Other,AWS,US-East,2024-06-11,12.2589,16.36,16.0,Stopped,
RES-09814,prod-app-server-9814,Other,Google Cloud,us-east-1,2025-11-15,11.7989,89.49,256.0,DELETED,
RES-09816,prod-app-server-9816,Other,Google Cloud,eu-west-1,2025-07-21,6.7743,73.42,32.0,Terminated,team_alpha@company.com
RES-09817,dev_test_node_9817,Other,AWS,us-east-1,2026-04-22,11.748,34.48,8.0,Stopped,system_admin
RES-09819,dev_test_node_9819,Other,Google Cloud,  us-east-1 ,2026-03-19,3.6723,68.6,32.0,CRITICAL,alpha_ops
RES-09820,prod-app-server-9820,Other,AWS,us-west-2,2024-03-23,11.88,51.7,16.0,active,
RES-09821,dev_test_node_9821,Other,Google Cloud,us-east-1,2025-05-20,3.3525,8.49,4.0,decline,
RES-09822,prod-app-server-9822,Virtual Machine,Google Cloud,unknown,2024-10-24,7.6112,82.29,64.0,RUNNING,unknown
RES-09823,dev_test_node_9823,Other,Azure,  us-east-1 ,2024-02-22,1.424,56.88,-16.0,active,team_alpha@company.com
RES-09824,prod-app-server-9824,Other,Google Cloud,us-east-1,2024-06-21,8.0316,57.53,256.0,Active,team_alpha@company.com
RES-09826,prod-app-server-9826,Other,Google Cloud,eu-west-1,2024-06-14,2.3044,67.49,2.0,Active,john.doe@company.com
RES-09827,dev_test_node_9827,Other,AWS,US-East,2025-04-16,2.2952,82.96,16.0,Stopped,
RES-09828,prod-app-server-9828,Other,AWS,eu-west-1,2026-04-01,3.5441,84.05,4.0,Error,alpha_ops
RES-09829,dev_test_node_9829,Virtual Machine,Azure,unknown,2024-01-06,12.2111,61.98,16.0,decline,john.doe@company.com
RES-09830,prod-app-server-9830,Other,Azure,us-west-2,2025-06-16,10.8898,78.87,4.0,stopped,
RES-09831,dev_test_node_9831,Virtual Machine,Azure,  us-east-1 ,2024-08-09,4.0721,43.43,64.0,Error,
RES-09832,prod-app-server-9832,Database Instance,Google Cloud,US-East,2024-01-28,0.1315,25.29,,Terminated,alpha_ops
RES-09833,dev_test_node_9833,Virtual Machine,Google Cloud,ap-south-1,2025-12-19,6.4629,32.82,64.0,Running,beta_dev@company.com
RES-09834,prod-app-server-9834,Database Instance,Azure,ap-south-1,2024-07-24,3.2266,73.54,2.0,Error,beta_dev@company.com
RES-09836,prod-app-server-9836,Other,AWS,unknown,2025-06-05,0.6392,13.81,32.0,stopped,system_admin
RES-09837,dev_test_node_9837,Other,Google Cloud,eu-west-1,2025-04-23,0.5347,16.56,128.0,Terminated,system_admin
RES-09838,prod-app-server-9838,Other,Google Cloud,us-east-1,2026-04-05,3.8038,85.96,8.0,RUNNING,beta_dev@company.com
RES-09839,dev_test_node_9839,Other,Google Cloud,us-east-1,2025-05-16,4.9208,37.79,32.0,Active,
RES-09840,prod-app-server-9840,Other,Google Cloud,ap-south-1,2025-08-18,0.792,18.49,-16.0,,
RES-09841,dev_test_node_9841,Other,Google Cloud,us-east-1,2025-04-25,10.952,68.56,8.0,Stopped,unknown
RES-09842,prod-app-server-9842,Other,Azure,ap-south-1,2024-04-08,8.9966,80.39,64.0,CRITICAL,team_alpha@company.com
RES-09843,dev_test_node_9843,Other,AWS,us-west-2,2024-11-06,5.7472,63.6,2.0,Stopped,beta_dev@company.com
RES-09844,prod-app-server-9844,Other,Azure,us-east-1,2025-05-05,0.7284,59.86,-16.0,decline,alpha_ops
RES-09845,  dev_test_node_9845  ,Other,AWS,,2025-07-22,9.364,41.69,2.0,Running,system_admin
RES-09846,prod-app-server-9846,Virtual Machine,Azure,unknown,2025-01-13,6.2896,30.86,32.0,DELETED,system_admin
RES-09848,prod-app-server-9848,Other,AWS,ap-south-1,2024-05-23,10.0796,25.35,,active,
RES-09849,dev_test_node_9849,Other,Azure,unknown,2024-09-01,11.1789,87.73,4.0,DELETED,team_alpha@company.com
RES-09850,prod-app-server-9850,Virtual Machine,Google Cloud,US-East,2025-11-16,8.2703,79.14,64.0,Stopped,team_alpha@company.com
RES-09851,dev_test_node_9851,Other,Google Cloud,unknown,2024-05-12,7.5543,57.69,128.0,stopped,beta_dev@company.com
RES-09852,prod-app-server-9852,Other,Azure,eu-west-1,2024-08-22,6.8733,35.84,4.0,stopped,
RES-09853,dev_test_node_9853,Other,Google Cloud,us-east-1,2024-08-03,5.2172,28.86,128.0,decline,
RES-09854,prod-app-server-9854,Other,Google Cloud,us-west-2,2024-06-03,1.3079,52.17,256.0,active,beta_dev@company.com
RES-09855,dev_test_node_9855,Other,Google Cloud,  us-east-1 ,2025-02-23,10.5377,31.65,256.0,active,unknown
RES-09856,prod-app-server-9856,Other,Google Cloud,unknown,2024-10-22,2.4254,96.65,128.0,CRITICAL,
RES-09857,dev_test_node_9857,Virtual Machine,Azure,ap-south-1,2025-02-18,9.519,68.64,16.0,Error,alpha_ops
RES-09858,prod-app-server-9858,Virtual Machine,Azure,,2026-05-14,6.788,82.24,256.0,Error,beta_dev@company.com
RES-09859,dev_test_node_9859,Other,Azure,ap-south-1,2025-08-17,6.0108,75.78,128.0,CRITICAL,alpha_ops
RES-09860,prod-app-server-9860,Other,Google Cloud,us-east-1,2026-05-25,12.145,6.11,64.0,DELETED,
RES-09862,prod-app-server-9862,Other,AWS,us-west-2,2024-11-19,11.8158,13.48,2.0,Stopped,
RES-09863,dev_test_node_9863,Virtual Machine,Azure,ap-south-1,2024-02-23,0.4484,26.9,64.0,stopped,
RES-09864,prod-app-server-9864,Database Instance,Google Cloud,us-east-1,2024-09-04,1.8234,9.47,128.0,stopped,alpha_ops
RES-09865,dev_test_node_9865,Other,Azure,ap-south-1,2024-06-14,9.3425,55.49,2.0,Stopped,system_admin
RES-09866,  prod-app-server-9866  ,Other,Google Cloud,  us-east-1 ,2025-03-21,12.411,38.5,32.0,CRITICAL,
RES-09867,dev_test_node_9867,Virtual Machine,AWS,  us-east-1 ,2025-06-05,11.5162,19.52,-16.0,DELETED,alpha_ops
RES-09868,prod-app-server-9868,Database Instance,Google Cloud,  us-east-1 ,2024-02-22,6.7963,70.57,16.0,CRITICAL,alpha_ops
RES-09869,dev_test_node_9869,Other,Google Cloud,US-East,2025-02-18,11.2716,56.99,256.0,Running,john.doe@company.com
RES-09870,prod-app-server-9870,Other,Azure,unknown,2024-10-14,4.3869,91.58,256.0,Terminated,alpha_ops
RES-09872,prod-app-server-9872,Other,Google Cloud,ap-south-1,2024-12-14,6.1452,25.11,,stopped,unknown
RES-09873,dev_test_node_9873,Virtual Machine,Google Cloud,  us-east-1 ,2024-07-28,3.7422,71.63,4.0,Terminated,
RES-09876,prod-app-server-9876,Other,Unknown,ap-south-1,2025-11-18,8.1876,84.67,2.0,Active,unknown
RES-09877,  dev_test_node_9877  ,Virtual Machine,AWS,ap-south-1,2025-04-29,1.9587,51.48,32.0,DELETED,john.doe@company.com
RES-09878,prod-app-server-9878,Other,Azure,  us-east-1 ,2024-05-05,0.5418,6.05,4.0,Running,
RES-09879,dev_test_node_9879,Other,Azure,us-east-1,2026-04-24,7.2385,96.47,4.0,Error,
RES-09882,prod-app-server-9882,Database Instance,Google Cloud,  us-east-1 ,2024-11-27,4.1856,47.81,16.0,stopped,alpha_ops
RES-09883,dev_test_node_9883,Other,Azure,us-west-2,2024-01-17,2.4206,88.55,256.0,decline,alpha_ops
RES-09884,prod-app-server-9884,Other,Google Cloud,us-east-1,2025-01-13,1.6632,20.52,256.0,Active,team_alpha@company.com
RES-09885,dev_test_node_9885,Virtual Machine,Google Cloud,eu-west-1,2025-08-02,5.5612,37.82,8.0,CRITICAL,john.doe@company.com
RES-09886,prod-app-server-9886,Other,AWS,unknown,2025-10-11,4.436,31.37,2.0,Terminated,
RES-09887,dev_test_node_9887,Virtual Machine,AWS,us-east-1,2026-03-16,11.0843,93.09,8.0,active,john.doe@company.com
RES-09888,prod-app-server-9888,Other,Azure,ap-south-1,2024-01-01,5.2971,18.04,256.0,RUNNING,unknown
RES-09889,dev_test_node_9889,Other,Google Cloud,ap-south-1,2024-03-07,3.4244,39.67,32.0,stopped,unknown
RES-09890,prod-app-server-9890,Virtual Machine,AWS,ap-south-1,2024-11-30,6.1452,60.83,,RUNNING,
RES-09892,prod-app-server-9892,Virtual Machine,AWS,eu-west-1,2024-04-14,7.8574,82.35,32.0,stopped,beta_dev@company.com
RES-09893,dev_test_node_9893,Virtual Machine,Google Cloud,ap-south-1,2025-02-15,2.7209,80.78,128.0,CRITICAL,system_admin
RES-09894,prod-app-server-9894,Virtual Machine,AWS,unknown,2024-08-24,5.789,43.86,64.0,Stopped,
RES-09895,dev_test_node_9895,Virtual Machine,Google Cloud,  us-east-1 ,2026-02-25,7.7327,98.03,4.0,DELETED,unknown
RES-09896,prod-app-server-9896,Other,AWS,  us-east-1 ,2024-05-24,11.7984,77.56,64.0,RUNNING,system_admin
RES-09897,dev_test_node_9897,Virtual Machine,Google Cloud,  us-east-1 ,2024-05-31,6.5774,67.53,4.0,Running,alpha_ops
RES-09898,prod-app-server-9898,Other,Google Cloud,ap-south-1,2025-10-29,2.8542,13.51,,DELETED,
RES-09899,  dev_test_node_9899  ,Virtual Machine,Azure,unknown,2024-03-25,3.1611,52.31,128.0,RUNNING,john.doe@company.com
RES-09900,prod-app-server-9900,Virtual Machine,Azure,  us-east-1 ,2026-06-09,5.2454,87.7,128.0,stopped,beta_dev@company.com
RES-09901,dev_test_node_9901,Other,AWS,us-west-2,2024-02-06,12.0697,82.05,4.0,stopped,john.doe@company.com
RES-09902,  prod-app-server-9902  ,Other,Azure,ap-south-1,2024-08-21,11.2379,70.67,64.0,Stopped,john.doe@company.com
RES-09903,dev_test_node_9903,Virtual Machine,AWS,unknown,2025-05-07,9.2983,58.64,8.0,stopped,team_alpha@company.com
RES-09904,prod-app-server-9904,Virtual Machine,AWS,  us-east-1 ,2025-07-10,1.2977,40.34,128.0,Terminated,system_admin
RES-09905,dev_test_node_9905,Other,Google Cloud,unknown,2026-01-02,8.3342,50.64,8.0,active,
RES-09906,prod-app-server-9906,Other,AWS,,2025-04-25,0.517,21.07,16.0,RUNNING,alpha_ops
RES-09907,dev_test_node_9907,Other,Google Cloud,us-east-1,2025-09-24,12.3614,25.65,4.0,Error,john.doe@company.com
RES-09908,  prod-app-server-9908  ,Other,AWS,,2024-08-08,9.3079,90.62,64.0,Terminated,unknown
RES-09909,dev_test_node_9909,Virtual Machine,AWS,us-east-1,2025-10-07,12.3169,65.67,8.0,active,
RES-09910,prod-app-server-9910,Other,Azure,unknown,2026-03-24,8.1762,55.59,2.0,stopped,alpha_ops
RES-09911,dev_test_node_9911,Virtual Machine,Google Cloud,us-east-1,2026-01-03,6.1383,39.69,128.0,CRITICAL,beta_dev@company.com
RES-09912,prod-app-server-9912,Other,Azure,us-east-1,2024-02-20,10.5819,33.6,16.0,DELETED,
RES-09914,prod-app-server-9914,Other,Azure,us-east-1,2025-07-14,5.8056,63.74,8.0,Terminated,
RES-09916,  prod-app-server-9916  ,Other,Google Cloud,unknown,2025-02-05,2.3146,62.53,2.0,active,team_alpha@company.com
RES-09917,dev_test_node_9917,Other,Azure,US-East,2025-08-08,9.8588,13.3,4.0,Running,alpha_ops
RES-09918,prod-app-server-9918,Other,Google Cloud,ap-south-1,2025-10-25,1.2665,42.96,128.0,Error,
RES-09921,dev_test_node_9921,Other,Google Cloud,us-east-1,2024-09-07,10.8192,33.18,128.0,stopped,
RES-09922,prod-app-server-9922,Other,Google Cloud,US-East,2025-10-24,0.5106,88.81,32.0,Error,team_alpha@company.com
RES-09923,dev_test_node_9923,Other,Google Cloud,us-east-1,2024-05-28,1.2111,54.79,64.0,Terminated,john.doe@company.com
RES-09924,prod-app-server-9924,Virtual Machine,AWS,eu-west-1,2025-02-07,4.4774,80.2,16.0,CRITICAL,
RES-09925,dev_test_node_9925,Other,Azure,unknown,2024-04-09,8.9102,58.8,4.0,Stopped,
RES-09926,prod-app-server-9926,Database Instance,AWS,unknown,2025-08-16,7.4446,12.6,8.0,decline,system_admin
RES-09927,dev_test_node_9927,Other,Google Cloud,us-west-2,2025-09-11,10.8062,8.0,4.0,stopped,beta_dev@company.com
RES-09929,dev_test_node_9929,Virtual Machine,Google Cloud,us-east-1,2026-01-04,11.1294,48.58,64.0,Active,
RES-09930,prod-app-server-9930,Other,Google Cloud,ap-south-1,2024-05-06,6.1452,28.57,32.0,Active,
RES-09931,dev_test_node_9931,Other,Google Cloud,us-west-2,2025-10-26,9.3787,21.74,4.0,DELETED,
RES-09932,prod-app-server-9932,Virtual Machine,Google Cloud,ap-south-1,2025-07-25,3.2423,18.18,8.0,active,unknown
RES-09933,dev_test_node_9933,Other,Azure,  us-east-1 ,2024-03-25,2.8982,45.34,8.0,Running,
RES-09934,prod-app-server-9934,Virtual Machine,Azure,ap-south-1,2024-04-19,7.4309,53.65,128.0,Stopped,
RES-09935,dev_test_node_9935,Other,Google Cloud,unknown,2026-01-17,4.959,17.32,2.0,decline,
RES-09936,prod-app-server-9936,Other,AWS,eu-west-1,2024-09-30,0.9775,65.29,128.0,Active,
RES-09938,prod-app-server-9938,Other,Google Cloud,us-west-2,2024-08-17,9.9159,65.95,,stopped,
RES-09939,dev_test_node_9939,Other,AWS,unknown,2026-04-29,8.4781,76.32,64.0,Stopped,system_admin
RES-09940,prod-app-server-9940,Other,AWS,unknown,2025-01-02,5.0472,80.89,4.0,DELETED,
RES-09941,dev_test_node_9941,Other,AWS,  us-east-1 ,2025-08-03,0.493,29.36,32.0,Active,beta_dev@company.com
RES-09942,prod-app-server-9942,Other,AWS,ap-south-1,2024-06-01,10.7306,21.64,64.0,decline,john.doe@company.com
RES-09943,  dev_test_node_9943  ,Other,Azure,US-East,2024-08-01,2.1083,53.32,256.0,stopped,
RES-09944,prod-app-server-9944,Other,Google Cloud,us-east-1,2026-04-12,8.6029,50.94,32.0,DELETED,system_admin
RES-09945,dev_test_node_9945,Other,AWS,us-east-1,2026-02-11,4.2402,70.2,32.0,Active,alpha_ops
RES-09946,prod-app-server-9946,Other,Google Cloud,  us-east-1 ,2026-05-23,7.3907,74.82,16.0,Terminated,system_admin
RES-09947,dev_test_node_9947,Virtual Machine,Google Cloud,eu-west-1,2026-04-07,6.1452,79.18,2.0,active,beta_dev@company.com
RES-09948,prod-app-server-9948,Other,Google Cloud,eu-west-1,2025-10-30,9.4376,30.83,32.0,Error,system_admin
RES-09949,dev_test_node_9949,Virtual Machine,AWS,unknown,2025-04-21,12.2468,56.99,4.0,Stopped,system_admin
RES-09950,prod-app-server-9950,Other,AWS,eu-west-1,2025-06-07,3.9613,12.81,16.0,Active,
RES-09951,dev_test_node_9951,Virtual Machine,Google Cloud,US-East,2026-01-03,11.4973,58.88,128.0,Running,
RES-09952,prod-app-server-9952,Other,Azure,eu-west-1,2024-09-18,1.8552,11.36,4.0,stopped,
RES-09953,dev_test_node_9953,Other,AWS,us-east-1,2024-05-22,6.5173,38.83,64.0,Stopped,alpha_ops
RES-09954,prod-app-server-9954,Other,Azure,us-east-1,2024-08-18,11.2118,10.55,2.0,DELETED,
RES-09955,dev_test_node_9955,Other,Azure,  us-east-1 ,2024-08-05,11.7613,19.21,128.0,,beta_dev@company.com
RES-09957,dev_test_node_9957,Other,Azure,us-west-2,2025-11-14,3.0424,15.05,4.0,Error,system_admin
RES-09958,prod-app-server-9958,Other,AWS,,2026-06-16,3.6441,69.1,8.0,Error,
RES-09959,dev_test_node_9959,Other,Google Cloud,ap-south-1,2025-11-11,10.3657,85.61,128.0,decline,team_alpha@company.com
RES-09960,prod-app-server-9960,Virtual Machine,AWS,ap-south-1,2026-02-11,4.8025,78.08,2.0,stopped,alpha_ops
RES-09961,dev_test_node_9961,Other,Google Cloud,us-east-1,2025-03-28,2.7803,25.36,128.0,Terminated,
RES-09963,dev_test_node_9963,Other,AWS,eu-west-1,2026-04-02,4.1082,66.56,128.0,Error,team_alpha@company.com
RES-09965,dev_test_node_9965,Virtual Machine,Azure,eu-west-1,2026-03-30,10.1856,7.07,-16.0,Terminated,team_alpha@company.com
RES-09966,prod-app-server-9966,Virtual Machine,AWS,US-East,2025-07-04,6.0559,74.61,,active,system_admin
RES-09967,dev_test_node_9967,Other,AWS,eu-west-1,2024-08-14,6.4003,75.55,64.0,CRITICAL,
RES-09968,prod-app-server-9968,Other,Azure,eu-west-1,2026-06-09,5.1199,76.65,32.0,decline,beta_dev@company.com
RES-09969,dev_test_node_9969,Other,Azure,unknown,2025-03-25,1.5575,6.01,2.0,Error,unknown
RES-09970,prod-app-server-9970,Other,Google Cloud,us-west-2,2025-12-11,7.2953,70.46,2.0,Active,
RES-09972,prod-app-server-9972,Other,AWS,unknown,2025-10-02,7.0927,63.45,32.0,stopped,john.doe@company.com
RES-09973,dev_test_node_9973,Other,Google Cloud,US-East,2025-01-12,4.7845,46.25,4.0,,
RES-09975,dev_test_node_9975,Virtual Machine,Azure,unknown,2026-02-11,11.8005,60.4,64.0,,team_alpha@company.com
RES-09976,prod-app-server-9976,Database Instance,AWS,unknown,2024-04-20,11.1335,8.1,128.0,Active,system_admin
RES-09977,dev_test_node_9977,Other,AWS,US-East,2024-12-11,3.177,67.88,8.0,RUNNING,
RES-09978,prod-app-server-9978,Other,AWS,US-East,2025-03-05,2.1681,57.68,64.0,Active,
RES-09979,dev_test_node_9979,Other,Google Cloud,us-west-2,2024-11-21,7.0769,54.28,32.0,Terminated,unknown
RES-09980,prod-app-server-9980,Other,Azure,eu-west-1,2025-07-13,0.5307,90.62,2.0,stopped,
RES-09981,dev_test_node_9981,Other,AWS,us-west-2,2024-04-29,6.1452,62.23,16.0,DELETED,
RES-09982,prod-app-server-9982,Database Instance,AWS,eu-west-1,2025-03-25,2.6749,74.16,128.0,Active,unknown
RES-09983,dev_test_node_9983,Other,Azure,  us-east-1 ,2025-11-16,3.8158,40.47,2.0,Error,
RES-09985,dev_test_node_9985,Other,Azure,US-East,2025-02-08,12.2905,65.59,4.0,decline,
RES-09986,prod-app-server-9986,Other,AWS,eu-west-1,2024-05-20,0.3786,61.93,64.0,Active,team_alpha@company.com
RES-09987,dev_test_node_9987,Virtual Machine,AWS,  us-east-1 ,2024-06-02,5.215,55.58,4.0,stopped,unknown
RES-09989,dev_test_node_9989,Other,AWS,  us-east-1 ,2025-02-27,7.2999,91.94,64.0,active,team_alpha@company.com
RES-09991,dev_test_node_9991,Other,AWS,unknown,2024-05-09,11.8158,64.85,2.0,stopped,
RES-09992,prod-app-server-9992,Virtual Machine,AWS,us-east-1,2025-09-21,10.237,28.59,256.0,Active,system_admin
RES-09993,dev_test_node_9993,Other,AWS,ap-south-1,2025-09-18,3.4598,82.48,2.0,DELETED,
RES-09994,prod-app-server-9994,Other,AWS,,2025-02-16,1.7743,95.04,16.0,active,beta_dev@company.com
RES-09995,dev_test_node_9995,Virtual Machine,Google Cloud,us-east-1,2026-05-22,6.3119,87.36,8.0,Running,
RES-09996,prod-app-server-9996,Virtual Machine,Unknown,unknown,2024-09-20,6.3347,58.04,8.0,decline,team_alpha@company.com
RES-09998,prod-app-server-9998,Virtual Machine,Google Cloud,ap-south-1,2025-08-31,5.4095,17.83,2.0,RUNNING,
RES-09999,dev_test_node_9999,Other,AWS,us-east-1,2025-05-13,5.4072,42.78,16.0,DELETED,system_admin
RES-10000,prod-app-server-10000,Other,Google Cloud,us-west-2,2026-01-24,6.8033,25.74,256.0,Stopped,
RES-10001,dev_test_node_10001,Other,Azure,US-East,2026-01-14,9.9847,11.64,64.0,Error,system_admin
RES-10002,prod-app-server-10002,Other,Azure,us-east-1,2025-06-16,8.9425,90.37,-16.0,Running,
RES-10003,dev_test_node_10003,Other,Azure,US-East,2024-04-11,12.1507,74.45,-16.0,decline,team_alpha@company.com
RES-10004,prod-app-server-10004,Other,Azure,eu-west-1,2025-12-29,12.4873,8.36,4.0,CRITICAL,
RES-10005,dev_test_node_10005,Virtual Machine,Google Cloud,eu-west-1,2025-01-16,2.9699,50.66,2.0,active,
RES-10006,prod-app-server-10006,Other,Google Cloud,us-east-1,2024-03-11,1.9764,40.16,32.0,,
RES-10008,prod-app-server-10008,Virtual Machine,Azure,  us-east-1 ,2024-10-27,6.7302,88.41,256.0,DELETED,john.doe@company.com
RES-10009,dev_test_node_10009,Other,Azure,  us-east-1 ,2026-02-07,2.4879,17.6,8.0,active,unknown
RES-10010,prod-app-server-10010,Virtual Machine,AWS,us-west-2,2024-06-07,3.2718,62.38,16.0,Terminated,unknown
RES-10011,dev_test_node_10011,Virtual Machine,Google Cloud,US-East,2024-08-10,3.3932,41.74,4.0,stopped,alpha_ops
RES-10012,prod-app-server-10012,Virtual Machine,Google Cloud,unknown,2025-06-19,7.8881,56.53,8.0,stopped,unknown
RES-10013,dev_test_node_10013,Other,AWS,  us-east-1 ,2024-09-19,6.6179,90.3,2.0,Error,
RES-10014,prod-app-server-10014,Other,AWS,eu-west-1,2024-04-18,0.233,69.47,2.0,Running,alpha_ops
RES-10015,dev_test_node_10015,Other,Azure,US-East,2024-10-11,0.7375,10.08,16.0,CRITICAL,system_admin
RES-10016,prod-app-server-10016,Other,AWS,  us-east-1 ,2024-05-17,3.9809,55.6,-16.0,CRITICAL,system_admin
RES-10017,dev_test_node_10017,Other,AWS,us-east-1,2024-12-18,4.9981,28.98,8.0,CRITICAL,
RES-10018,  prod-app-server-10018  ,Other,Azure,eu-west-1,2025-05-03,9.9136,16.25,8.0,Terminated,team_alpha@company.com
RES-10020,prod-app-server-10020,Other,Google Cloud,ap-south-1,2024-12-05,7.0578,71.47,64.0,Running,john.doe@company.com
RES-10021,dev_test_node_10021,Virtual Machine,Google Cloud,eu-west-1,2026-04-18,10.2043,41.3,8.0,Running,
RES-10022,prod-app-server-10022,Database Instance,AWS,ap-south-1,2026-02-09,5.1261,80.68,4.0,CRITICAL,john.doe@company.com
RES-10023,dev_test_node_10023,Virtual Machine,AWS,us-east-1,2024-12-07,2.1179,27.61,2.0,Stopped,system_admin
RES-10024,prod-app-server-10024,Virtual Machine,Google Cloud,  us-east-1 ,2026-04-25,10.3569,54.36,2.0,active,beta_dev@company.com
RES-10025,dev_test_node_10025,Other,Google Cloud,ap-south-1,2026-01-25,1.1126,85.33,2.0,decline,beta_dev@company.com
RES-10026,prod-app-server-10026,Other,Azure,  us-east-1 ,2024-02-17,4.5561,62.31,64.0,active,unknown
RES-10027,dev_test_node_10027,Other,AWS,us-east-1,2024-11-18,3.152,74.14,128.0,CRITICAL,system_admin
RES-10028,prod-app-server-10028,Database Instance,Google Cloud,unknown,2026-04-21,9.5045,92.34,2.0,Running,beta_dev@company.com
RES-10030,prod-app-server-10030,Other,Azure,US-East,2026-06-04,11.413,44.27,256.0,stopped,
RES-10031,dev_test_node_10031,Virtual Machine,AWS,us-east-1,2025-04-10,5.0151,39.27,,Terminated,alpha_ops
RES-10032,prod-app-server-10032,Other,AWS,eu-west-1,2024-06-19,10.4837,37.19,256.0,decline,
RES-10033,dev_test_node_10033,Other,Unknown,  us-east-1 ,2026-06-02,3.215,14.6,256.0,Running,system_admin
RES-10035,dev_test_node_10035,Other,AWS,US-East,2025-02-03,5.1691,54.9,64.0,decline,
RES-10036,prod-app-server-10036,Other,Azure,us-west-2,2025-08-13,6.1452,59.97,16.0,DELETED,team_alpha@company.com
RES-10037,dev_test_node_10037,Other,Azure,,2025-04-17,5.3887,40.6,2.0,Terminated,unknown
RES-10038,prod-app-server-10038,Other,Azure,us-west-2,2025-08-01,4.7791,78.78,16.0,Stopped,
RES-10039,dev_test_node_10039,Database Instance,AWS,unknown,2025-10-15,11.651,63.83,128.0,stopped,
RES-10040,prod-app-server-10040,Virtual Machine,Google Cloud,unknown,2024-01-18,7.2788,90.49,4.0,Active,unknown
RES-10041,dev_test_node_10041,Other,Azure,eu-west-1,2026-06-04,0.8237,76.26,,DELETED,system_admin
RES-10042,prod-app-server-10042,Other,AWS,US-East,2025-04-03,11.9623,37.7,,RUNNING,
